['H Index', 'Total Docs(3years)', 'Total Refs.'];0.47204608076816607;0.4228661474940211
['H Index', 'Total Docs(3years)', 'Total Cites'];0.48964415411963125;0.4650871199791638
['H Index', 'Total Docs(3years)', 'Citable Docs.'];0.4637649775443974;0.3928308038806396
['H Index', 'Total Docs(3years)', 'Cites/Docs.'];0.20560971188249005;0.10187328658856634
['H Index', 'Total Docs(3years)', 'Ref./Docs.'];0.7725024629627723;0.8946229508192011
['H Index', 'Total Refs.', 'Total Cites'];0.3990797664847628;0.2918177716328236
['H Index', 'Total Refs.', 'Citable Docs.'];0.4865264350641625;0.45293036684561355
['H Index', 'Total Refs.', 'Cites/Docs.'];0.20305596094703238;0.10450785338019011
['H Index', 'Total Refs.', 'Ref./Docs.'];0.7796451475974915;0.8921114123159916
['H Index', 'Total Cites', 'Citable Docs.'];0.5105196771801163;0.5197969398237804
['H Index', 'Total Cites', 'Cites/Docs.'];0.19630883794215268;0.09965465814521443
['H Index', 'Total Cites', 'Ref./Docs.'];0.7543269021127372;0.8320937831129575
['H Index', 'Citable Docs.', 'Cites/Docs.'];0.2054385628677985;0.10206185612330303
['H Index', 'Citable Docs.', 'Ref./Docs.'];0.7718540635639857;0.8979107148197217
['H Index', 'Cites/Docs.', 'Ref./Docs.'];0.1925824591162604;0.09796675429171983
['Total Docs.', 'Total Docs(3years)', 'Total Refs.'];0.7386946911026303;1.8884805386659371
['Total Docs.', 'Total Docs(3years)', 'Total Cites'];0.6577555771385173;0.5824193611935454
['Total Docs.', 'Total Docs(3years)', 'Citable Docs.'];0.6739652068123335;1.450548814316243
['Total Docs.', 'Total Docs(3years)', 'Cites/Docs.'];0.20460644956156357;0.1016188705640915
['Total Docs.', 'Total Docs(3years)', 'Ref./Docs.'];1.1278401201839932;1.7564242397242653
['Total Docs.', 'Total Refs.', 'Total Cites'];0.6506776222718357;0.7398272879549554
['Total Docs.', 'Total Refs.', 'Citable Docs.'];0.7365237001091833;1.8945755235671415
['Total Docs.', 'Total Refs.', 'Cites/Docs.'];0.20690822142035442;0.10308077114747634
['Total Docs.', 'Total Refs.', 'Ref./Docs.'];1.2346363987002116;2.3339999315534996
['Total Docs.', 'Total Cites', 'Citable Docs.'];0.7244172245143853;0.657028984067472
['Total Docs.', 'Total Cites', 'Cites/Docs.'];0.19656954503322852;0.09969403155699931
['Total Docs.', 'Total Cites', 'Ref./Docs.'];0.8789122585882241;1.1538652538270804
['Total Docs.', 'Citable Docs.', 'Cites/Docs.'];0.2041850971541199;0.10171620638152894
['Total Docs.', 'Citable Docs.', 'Ref./Docs.'];1.1275639965230586;1.7685378806061718
['Total Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18800447685338229;0.0942463363411984
['Total Docs(3years)', 'Total Refs.', 'Total Cites'];0.6212211341907804;0.5323419537156565
['Total Docs(3years)', 'Total Refs.', 'Citable Docs.'];0.6915213177467747;1.4379831794383693
['Total Docs(3years)', 'Total Refs.', 'Cites/Docs.'];0.20664409168388234;0.10168086906133637
['Total Docs(3years)', 'Total Refs.', 'Ref./Docs.'];1.178073154006665;1.874971541603759
['Total Docs(3years)', 'Total Cites', 'Citable Docs.'];0.6776246719685143;0.62054786701733
['Total Docs(3years)', 'Total Cites', 'Cites/Docs.'];0.19662649783114644;0.1007618156381665
['Total Docs(3years)', 'Total Cites', 'Ref./Docs.'];0.9333059036862692;1.392917538203515
['Total Docs(3years)', 'Citable Docs.', 'Cites/Docs.'];0.2070732901778716;0.10268540750038707
['Total Docs(3years)', 'Citable Docs.', 'Ref./Docs.'];1.1624569547612462;1.842806309480794
['Total Docs(3years)', 'Cites/Docs.', 'Ref./Docs.'];0.1880142441750095;0.09221762145020082
['Total Refs.', 'Total Cites', 'Citable Docs.'];0.6493117214696285;0.5616413689012242
['Total Refs.', 'Total Cites', 'Cites/Docs.'];0.19668349112749434;0.09986490040890034
['Total Refs.', 'Total Cites', 'Ref./Docs.'];0.8860696864728335;1.1561955616171893
['Total Refs.', 'Citable Docs.', 'Cites/Docs.'];0.2058021184731478;0.10165806938873859
['Total Refs.', 'Citable Docs.', 'Ref./Docs.'];1.168971978786902;1.8456749837892383
['Total Refs.', 'Cites/Docs.', 'Ref./Docs.'];0.18800734265688693;0.095320824025543
['Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.19798586655663405;0.10146770361387289
['Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.9548146104142512;1.4868509043618816
['Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.18857488882670317;0.09472078331630834
['Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18811632100817133;0.09229598299013715
['SJR', 'H Index', 'Total Docs.', 'Total Docs(3years)'];0.2871384367589441;0.1787974862914449
['SJR', 'H Index', 'Total Docs.', 'Total Refs.'];0.2764716108347848;0.14962421323840766
['SJR', 'H Index', 'Total Docs.', 'Total Cites'];0.2688408964012676;0.14093190304815723
['SJR', 'H Index', 'Total Docs.', 'Citable Docs.'];0.2955156342747654;0.19388465441179542
['SJR', 'H Index', 'Total Docs.', 'Cites/Docs.'];0.17880475231380255;0.0813702023165352
['SJR', 'H Index', 'Total Docs.', 'Ref./Docs.'];0.36170444235093496;0.19735395737131403
['SJR', 'H Index', 'Total Docs(3years)', 'Total Refs.'];0.2819871677211668;0.1648452156546014
['SJR', 'H Index', 'Total Docs(3years)', 'Total Cites'];0.3116739815688571;0.1992388571123698
['SJR', 'H Index', 'Total Docs(3years)', 'Citable Docs.'];0.28248839618202964;0.15942357879758223
['SJR', 'H Index', 'Total Docs(3years)', 'Cites/Docs.'];0.17999311240956928;0.07959060434430743
['SJR', 'H Index', 'Total Docs(3years)', 'Ref./Docs.'];0.3566067538726026;0.19676071606521026
['SJR', 'H Index', 'Total Refs.', 'Total Cites'];0.2669307449418624;0.14300445144639842
['SJR', 'H Index', 'Total Refs.', 'Citable Docs.'];0.29246806241329315;0.17889056868966177
['SJR', 'H Index', 'Total Refs.', 'Cites/Docs.'];0.179307646049813;0.08351937752397336
['SJR', 'H Index', 'Total Refs.', 'Ref./Docs.'];0.3481603234914578;0.1915563037761163
['SJR', 'H Index', 'Total Cites', 'Citable Docs.'];0.3326799490958083;0.22937937814616338
['SJR', 'H Index', 'Total Cites', 'Cites/Docs.'];0.179857906006917;0.08297981878727706
['SJR', 'H Index', 'Total Cites', 'Ref./Docs.'];0.3542221856259299;0.1923767845278315
['SJR', 'H Index', 'Citable Docs.', 'Cites/Docs.'];0.18001870826063915;0.07995863591264653
['SJR', 'H Index', 'Citable Docs.', 'Ref./Docs.'];0.3566601664306549;0.19910304851294464
['SJR', 'H Index', 'Cites/Docs.', 'Ref./Docs.'];0.19230738358778546;0.08909834235887139
['SJR', 'Total Docs.', 'Total Docs(3years)', 'Total Refs.'];0.3613569555965943;0.3229159873439856
['SJR', 'Total Docs.', 'Total Docs(3years)', 'Total Cites'];0.380762128110951;0.2586816700479917
['SJR', 'Total Docs.', 'Total Docs(3years)', 'Citable Docs.'];0.3525437618648104;0.3046551607701168
['SJR', 'Total Docs.', 'Total Docs(3years)', 'Cites/Docs.'];0.18093003317649703;0.08296083333478735
['SJR', 'Total Docs.', 'Total Docs(3years)', 'Ref./Docs.'];0.4206117169250457;0.2717747113229797
['SJR', 'Total Docs.', 'Total Refs.', 'Total Cites'];0.3612602314200242;0.26242314889723106
['SJR', 'Total Docs.', 'Total Refs.', 'Citable Docs.'];0.3617040393851622;0.33242289955724486
['SJR', 'Total Docs.', 'Total Refs.', 'Cites/Docs.'];0.18439549174021946;0.0825113318231357
['SJR', 'Total Docs.', 'Total Refs.', 'Ref./Docs.'];0.4681143395930766;0.38922774749712374
['SJR', 'Total Docs.', 'Total Cites', 'Citable Docs.'];0.4163415263781011;0.29261854708737
['SJR', 'Total Docs.', 'Total Cites', 'Cites/Docs.'];0.1796449318967773;0.081717865513603
['SJR', 'Total Docs.', 'Total Cites', 'Ref./Docs.'];0.3847839850838608;0.2232631917281057
['SJR', 'Total Docs.', 'Citable Docs.', 'Cites/Docs.'];0.18070998832342383;0.08379910439497602
['SJR', 'Total Docs.', 'Citable Docs.', 'Ref./Docs.'];0.4211544635535588;0.280563674420191
['SJR', 'Total Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18576225393080284;0.08390011533554627
['SJR', 'Total Docs(3years)', 'Total Refs.', 'Total Cites'];0.35588570510043455;0.2322875379490452
['SJR', 'Total Docs(3years)', 'Total Refs.', 'Citable Docs.'];0.3490364591927648;0.24435301601239132
['SJR', 'Total Docs(3years)', 'Total Refs.', 'Cites/Docs.'];0.18285989726434584;0.082409662300276
['SJR', 'Total Docs(3years)', 'Total Refs.', 'Ref./Docs.'];0.4291395432566397;0.2597360783749812
['SJR', 'Total Docs(3years)', 'Total Cites', 'Citable Docs.'];0.3815668588030054;0.2515656511215189
['SJR', 'Total Docs(3years)', 'Total Cites', 'Cites/Docs.'];0.18357899733862126;0.08488448639639755
['SJR', 'Total Docs(3years)', 'Total Cites', 'Ref./Docs.'];0.4453487605105882;0.3363282691728535
['SJR', 'Total Docs(3years)', 'Citable Docs.', 'Cites/Docs.'];0.18362463804418047;0.08254828591521242
['SJR', 'Total Docs(3years)', 'Citable Docs.', 'Ref./Docs.'];0.45053375971645376;0.29465018603718324
['SJR', 'Total Docs(3years)', 'Cites/Docs.', 'Ref./Docs.'];0.18517790586051178;0.0824080859900268
['SJR', 'Total Refs.', 'Total Cites', 'Citable Docs.'];0.3895706408618337;0.26286351807811575
['SJR', 'Total Refs.', 'Total Cites', 'Cites/Docs.'];0.18246458150621936;0.08369011539085115
['SJR', 'Total Refs.', 'Total Cites', 'Ref./Docs.'];0.4011744995072741;0.24177247259937223
['SJR', 'Total Refs.', 'Citable Docs.', 'Cites/Docs.'];0.18215926138426625;0.08308823828684793
['SJR', 'Total Refs.', 'Citable Docs.', 'Ref./Docs.'];0.4207737858895794;0.2519494872194009
['SJR', 'Total Refs.', 'Cites/Docs.', 'Ref./Docs.'];0.18911068568234152;0.08704520504708231
['SJR', 'Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.1860861332128503;0.08693860213035588
['SJR', 'Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.4727657506687373;0.38868121370309905
['SJR', 'Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.18995898834533737;0.08727346285165963
['SJR', 'Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18547314962111805;0.08285213178942932
['H Index', 'Total Docs.', 'Total Docs(3years)', 'Total Refs.'];0.4678786113447161;0.41995866659392
['H Index', 'Total Docs.', 'Total Docs(3years)', 'Total Cites'];0.4887819731791302;0.49617192294885687
['H Index', 'Total Docs.', 'Total Docs(3years)', 'Citable Docs.'];0.506905871015997;0.4866347906174882
['H Index', 'Total Docs.', 'Total Docs(3years)', 'Cites/Docs.'];0.20473209659112507;0.10207081449720662
['H Index', 'Total Docs.', 'Total Docs(3years)', 'Ref./Docs.'];0.7740407594408897;0.9029354990118553
['H Index', 'Total Docs.', 'Total Refs.', 'Total Cites'];0.3984416474430053;0.2921892291262066
['H Index', 'Total Docs.', 'Total Refs.', 'Citable Docs.'];0.4818319662987282;0.4499321052230789
['H Index', 'Total Docs.', 'Total Refs.', 'Cites/Docs.'];0.2071595348131294;0.10336695377108941
['H Index', 'Total Docs.', 'Total Refs.', 'Ref./Docs.'];0.838877047223309;0.9908213709867907
['H Index', 'Total Docs.', 'Total Cites', 'Citable Docs.'];0.5150970929865868;0.5610281562160468
['H Index', 'Total Docs.', 'Total Cites', 'Cites/Docs.'];0.19626352451877307;0.09947055854189711
['H Index', 'Total Docs.', 'Total Cites', 'Ref./Docs.'];0.7465895362491902;0.847905830913169
['H Index', 'Total Docs.', 'Citable Docs.', 'Cites/Docs.'];0.20442745756401337;0.10241823923503428
['H Index', 'Total Docs.', 'Citable Docs.', 'Ref./Docs.'];0.7791324154394252;0.9202724444653855
['H Index', 'Total Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.1876282244281552;0.09438643410499598
['H Index', 'Total Docs(3years)', 'Total Refs.', 'Total Cites'];0.5499291007486558;0.6231353787508682
['H Index', 'Total Docs(3years)', 'Total Refs.', 'Citable Docs.'];0.5088062005908043;0.46062637140037543
['H Index', 'Total Docs(3years)', 'Total Refs.', 'Cites/Docs.'];0.20663629117602184;0.101724589972935
['H Index', 'Total Docs(3years)', 'Total Refs.', 'Ref./Docs.'];0.7417141976039756;0.8583182507109752
['H Index', 'Total Docs(3years)', 'Total Cites', 'Citable Docs.'];0.5032155876700715;0.48971456264003815
['H Index', 'Total Docs(3years)', 'Total Cites', 'Cites/Docs.'];0.1968056341811267;0.10088875146485053
['H Index', 'Total Docs(3years)', 'Total Cites', 'Ref./Docs.'];0.813602225687111;1.140433096853891
['H Index', 'Total Docs(3years)', 'Citable Docs.', 'Cites/Docs.'];0.2071315970645011;0.10291860818682776
['H Index', 'Total Docs(3years)', 'Citable Docs.', 'Ref./Docs.'];0.8070880647912978;0.9647240073087413
['H Index', 'Total Docs(3years)', 'Cites/Docs.', 'Ref./Docs.'];0.1880986621027818;0.09295991270894123
['H Index', 'Total Refs.', 'Total Cites', 'Citable Docs.'];0.5846254635379767;0.7283860965674973
['H Index', 'Total Refs.', 'Total Cites', 'Cites/Docs.'];0.19628806304789495;0.099591047657839
['H Index', 'Total Refs.', 'Total Cites', 'Ref./Docs.'];0.771355651213182;0.8827067123991013
['H Index', 'Total Refs.', 'Citable Docs.', 'Cites/Docs.'];0.20580959935667814;0.10196173794962048
['H Index', 'Total Refs.', 'Citable Docs.', 'Ref./Docs.'];0.7381825714394863;0.8584473033196267
['H Index', 'Total Refs.', 'Cites/Docs.', 'Ref./Docs.'];0.1890397434148176;0.09573013851440196
['H Index', 'Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.19848774596394772;0.10182934197022095
['H Index', 'Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.8326433120560947;1.225784594838976
['H Index', 'Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.1892434115200689;0.09520621686065839
['H Index', 'Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18825521294095715;0.09317161544139048
['Total Docs.', 'Total Docs(3years)', 'Total Refs.', 'Total Cites'];0.6461918803438206;0.7372113293036195
['Total Docs.', 'Total Docs(3years)', 'Total Refs.', 'Citable Docs.'];0.7320830302930207;2.0202194925839594
['Total Docs.', 'Total Docs(3years)', 'Total Refs.', 'Cites/Docs.'];0.20898971346628942;0.10234501814275093
['Total Docs.', 'Total Docs(3years)', 'Total Refs.', 'Ref./Docs.'];1.2408197561936787;2.2697393842761393
['Total Docs.', 'Total Docs(3years)', 'Total Cites', 'Citable Docs.'];0.6997033673379949;0.6794928855256287
['Total Docs.', 'Total Docs(3years)', 'Total Cites', 'Cites/Docs.'];0.1948589275408882;0.10050436822958739
['Total Docs.', 'Total Docs(3years)', 'Total Cites', 'Ref./Docs.'];0.9288559130291818;1.363032110889358
['Total Docs.', 'Total Docs(3years)', 'Citable Docs.', 'Cites/Docs.'];0.20733353700393659;0.1029926638584046
['Total Docs.', 'Total Docs(3years)', 'Citable Docs.', 'Ref./Docs.'];1.1584800963466202;1.8883750407131823
['Total Docs.', 'Total Docs(3years)', 'Cites/Docs.', 'Ref./Docs.'];0.1876599901254485;0.09239533145915509
['Total Docs.', 'Total Refs.', 'Total Cites', 'Citable Docs.'];0.6722973825413977;0.757220009431377
['Total Docs.', 'Total Refs.', 'Total Cites', 'Cites/Docs.'];0.19605219345462385;0.09844536962053618
['Total Docs.', 'Total Refs.', 'Total Cites', 'Ref./Docs.'];0.9204823784442961;1.1901482935206629
['Total Docs.', 'Total Refs.', 'Citable Docs.', 'Cites/Docs.'];0.20830510334583485;0.10241440485223305
['Total Docs.', 'Total Refs.', 'Citable Docs.', 'Ref./Docs.'];1.2382035965082794;2.2803812113623487
['Total Docs.', 'Total Refs.', 'Cites/Docs.', 'Ref./Docs.'];0.18917227055445726;0.0946636323518227
['Total Docs.', 'Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.19558766399256872;0.10115375649398815
['Total Docs.', 'Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.9464674984765844;1.445433185109456
['Total Docs.', 'Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.18643891305843077;0.09346127265172811
['Total Docs.', 'Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18760858001060227;0.09258504970275012
['Total Docs(3years)', 'Total Refs.', 'Total Cites', 'Citable Docs.'];0.6619815616366997;0.5994216537443425
['Total Docs(3years)', 'Total Refs.', 'Total Cites', 'Cites/Docs.'];0.1966993238891266;0.1003162205240617
['Total Docs(3years)', 'Total Refs.', 'Total Cites', 'Ref./Docs.'];0.9151292857097889;1.3345432696577813
['Total Docs(3years)', 'Total Refs.', 'Citable Docs.', 'Cites/Docs.'];0.20729705131943738;0.10270186098401463
['Total Docs(3years)', 'Total Refs.', 'Citable Docs.', 'Ref./Docs.'];1.189386695488409;1.9294310966043273
['Total Docs(3years)', 'Total Refs.', 'Cites/Docs.', 'Ref./Docs.'];0.18827199222154886;0.0921727361541553
['Total Docs(3years)', 'Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.1992934092140469;0.10094786478577458
['Total Docs(3years)', 'Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.913956238364555;1.3596709464071994
['Total Docs(3years)', 'Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.18728857577927518;0.09291214796459377
['Total Docs(3years)', 'Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18840398929677515;0.09307999934330499
['Total Refs.', 'Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.19768591878209038;0.10119538987404222
['Total Refs.', 'Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.938694856087884;1.4303111733820837
['Total Refs.', 'Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.1883576202828626;0.09464364394643839
['Total Refs.', 'Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18820521616876743;0.09227446115499899
['Total Cites', 'Citable Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18767152517499297;0.09358050699678305
['SJR', 'H Index', 'Total Docs.', 'Total Docs(3years)', 'Total Refs.'];0.2871485932288791;0.17911520909575815
['SJR', 'H Index', 'Total Docs.', 'Total Docs(3years)', 'Total Cites'];0.31609417880692164;0.22235355963743947
['SJR', 'H Index', 'Total Docs.', 'Total Docs(3years)', 'Citable Docs.'];0.3129086246163849;0.21475090978674552
['SJR', 'H Index', 'Total Docs.', 'Total Docs(3years)', 'Cites/Docs.'];0.17896859542529625;0.08066751234816663
['SJR', 'H Index', 'Total Docs.', 'Total Docs(3years)', 'Ref./Docs.'];0.36040728976432934;0.21855136537267225
['SJR', 'H Index', 'Total Docs.', 'Total Refs.', 'Total Cites'];0.2733402641550064;0.14507537562211203
['SJR', 'H Index', 'Total Docs.', 'Total Refs.', 'Citable Docs.'];0.2957459411253212;0.19349746579806035
['SJR', 'H Index', 'Total Docs.', 'Total Refs.', 'Cites/Docs.'];0.18279095661071132;0.08353145888942655
['SJR', 'H Index', 'Total Docs.', 'Total Refs.', 'Ref./Docs.'];0.3939615696029901;0.2402745431841512
['SJR', 'H Index', 'Total Docs.', 'Total Cites', 'Citable Docs.'];0.33999910796014704;0.25963365240611175
['SJR', 'H Index', 'Total Docs.', 'Total Cites', 'Cites/Docs.'];0.17511801634914775;0.08036435500693496
['SJR', 'H Index', 'Total Docs.', 'Total Cites', 'Ref./Docs.'];0.35463060636502286;0.19300498068043453
['SJR', 'H Index', 'Total Docs.', 'Citable Docs.', 'Cites/Docs.'];0.1787996759197021;0.08158226658187885
['SJR', 'H Index', 'Total Docs.', 'Citable Docs.', 'Ref./Docs.'];0.36572394486556237;0.2313427527411851
['SJR', 'H Index', 'Total Docs.', 'Cites/Docs.', 'Ref./Docs.'];0.18560496677306285;0.08381780443154699
['SJR', 'H Index', 'Total Docs(3years)', 'Total Refs.', 'Total Cites'];0.33796731593848656;0.24111819372058352
['SJR', 'H Index', 'Total Docs(3years)', 'Total Refs.', 'Citable Docs.'];0.3033308346035283;0.1787480188334754
['SJR', 'H Index', 'Total Docs(3years)', 'Total Refs.', 'Cites/Docs.'];0.18049229025020772;0.07944183166386241
['SJR', 'H Index', 'Total Docs(3years)', 'Total Refs.', 'Ref./Docs.'];0.34289880641692366;0.19408291301684324
['SJR', 'H Index', 'Total Docs(3years)', 'Total Cites', 'Citable Docs.'];0.33412081822497436;0.21684930076350434
['SJR', 'H Index', 'Total Docs(3years)', 'Total Cites', 'Cites/Docs.'];0.17790531769893142;0.0813341223691643
['SJR', 'H Index', 'Total Docs(3years)', 'Total Cites', 'Ref./Docs.'];0.4254361709440505;0.3223407190811903
['SJR', 'H Index', 'Total Docs(3years)', 'Citable Docs.', 'Cites/Docs.'];0.18118917511856372;0.08054295203790393
['SJR', 'H Index', 'Total Docs(3years)', 'Citable Docs.', 'Ref./Docs.'];0.37865779207270606;0.2267351162381529
['SJR', 'H Index', 'Total Docs(3years)', 'Cites/Docs.', 'Ref./Docs.'];0.1841165381672873;0.08146749312674063
['SJR', 'H Index', 'Total Refs.', 'Total Cites', 'Citable Docs.'];0.3681254713126279;0.2946104984774964
['SJR', 'H Index', 'Total Refs.', 'Total Cites', 'Cites/Docs.'];0.17986722511505254;0.08298330207338821
['SJR', 'H Index', 'Total Refs.', 'Total Cites', 'Ref./Docs.'];0.37097471865953824;0.20791725924520638
['SJR', 'H Index', 'Total Refs.', 'Citable Docs.', 'Cites/Docs.'];0.17993535821326712;0.07999608475345205
['SJR', 'H Index', 'Total Refs.', 'Citable Docs.', 'Ref./Docs.'];0.3435172827485447;0.20005186464582916
['SJR', 'H Index', 'Total Refs.', 'Cites/Docs.', 'Ref./Docs.'];0.18916128127125412;0.08705856180870569
['SJR', 'H Index', 'Total Cites', 'Citable Docs.', 'Cites/Docs.'];0.1802639231163772;0.08325713300702899
['SJR', 'H Index', 'Total Cites', 'Citable Docs.', 'Ref./Docs.'];0.4502367703991034;0.372518068527493
['SJR', 'H Index', 'Total Cites', 'Cites/Docs.', 'Ref./Docs.'];0.18921147099258262;0.08698946411353756
